17.187500	0.000074
17.212500	0.000065
17.237500	0.000070
17.262500	0.000065
17.287500	0.000062
17.312500	0.000056
17.337500	0.000067
17.362500	0.000069
17.387500	0.000067
17.412500	0.000068
17.437500	0.000063
17.462500	0.000066
17.487500	0.000056
17.512500	0.000053
17.537500	0.000056
17.562500	0.000060
17.587500	0.000058
17.612500	0.000062
17.637500	0.000058
17.662500	0.000059
17.687500	0.000062
17.712500	0.000059
17.737500	0.000058
17.762500	0.000068
17.787500	0.000062
17.812500	0.000063
17.837500	0.000062
17.862500	0.000071
17.887500	0.000070
17.912500	0.000062
17.937500	0.000068
17.962500	0.000059
17.987500	0.000070
18.012500	0.000068
18.037500	0.000066
18.062500	0.000072
18.087500	0.000070
18.112500	0.000070
18.137500	0.000068
18.162500	0.000065
18.187500	0.000062
18.212500	0.000061
18.237500	0.000059
18.262500	0.000049
18.287500	0.000050
18.312500	0.000046
18.337500	0.000046
18.362500	0.000041
18.387500	0.000039
18.412500	0.000031
18.437500	0.000035
18.462500	0.000034
18.487500	0.000027
18.512500	0.000023
18.537500	0.000022
18.562500	0.000019
18.587500	0.000013
18.612500	0.000014
18.637500	0.000012
18.662500	0.000014
18.687500	0.000014
18.712500	0.000014
18.737500	0.000011
18.762500	0.000013
18.787500	0.000009
18.812500	0.000010
18.837500	0.000009
18.862500	0.000009
18.887500	0.000009
18.912500	0.000007
18.937500	0.000006
18.962500	0.000006
18.987500	0.000007
19.012500	0.000007
19.037500	0.000008
19.062500	0.000014
19.087500	0.000011
19.112500	0.000010
19.137500	0.000009
19.162500	0.000009
19.187500	0.000009
19.212500	0.000015
19.237500	0.000014
19.262500	0.000015
19.287500	0.000014
19.312500	0.000014
19.337500	0.000014
19.362500	0.000012
19.387500	0.000017
19.412500	0.000017
19.437500	0.000018
19.462500	0.000013
19.487500	0.000014
19.512500	0.000018
19.537500	0.000014
19.562500	0.000017
19.587500	0.000012
19.612500	0.000012
19.637500	0.000014
19.662500	0.000017
19.687500	0.000013
19.712500	0.000014
19.737500	0.000015
19.762500	0.000015
19.787500	0.000016
19.812500	0.000014
19.837500	0.000014
19.862500	0.000014
19.887500	0.000013
19.912500	0.000013
19.937500	0.000013
19.962500	0.000017
19.987500	0.000013

